,Unnamed: 0,x_accel,y_accel,z_accel,pitch,roll,PicotimeUs,packet
48,48,10.12660026550293,0.1163917034864425,0.049267578870058,22.8564395904541,-89.25314331054688,66958528.0,106.0
49,49,10.095060348510742,0.0741278305649757,0.0070815389044582,4.042819976806641,-89.60556030273438,66974840.0,107.0
50,50,10.119919776916504,0.020341470837593,0.0287203099578619,58.86447143554688,-89.80596923828125,66991176.0,108.0
51,51,10.105170249938965,0.0343558713793754,0.0244198404252529,35.947898864746094,-89.75523376464844,67007420.0,109.0
52,52,10.125240325927734,0.0465312115848064,0.0498471781611442,46.194480895996094,-89.5972671508789,67023692.0,110.0
53,53,10.09708023071289,0.0542130917310714,-0.0014796269824728,-1.997519969940185,-89.68477630615234,67039872.0,111.0
54,54,10.12012004852295,0.0592908486723899,-0.0023027439601719,-2.232794046401977,-89.66094207763672,67056136.0,112.0
55,55,10.096570014953612,0.0533342808485031,0.0601036101579666,46.16656112670898,-89.51608276367188,67072400.0,113.0
56,56,10.141619682312012,0.0247264597564935,0.016784269362688,30.443479537963867,-89.86080932617188,67088588.0,114.0
57,57,10.1310396194458,0.0434134900569915,0.1094174981117248,65.07879638671875,-89.27570343017578,67104828.0,115.0
58,58,10.125679969787598,0.0840682685375213,0.0411086902022361,24.885330200195312,-89.46404266357422,67120976.0,116.0
59,59,10.116519927978516,0.0342642106115818,0.0472064912319183,55.34996032714844,-89.68370056152344,67137224.0,117.0
60,60,10.12637996673584,0.0335933603346347,0.0025658679660409,1.90605103969574,-89.80988311767578,67153472.0,118.0
61,61,10.079959869384766,0.0507645308971405,-0.0148268798366189,-15.563610076904297,-89.68565368652344,67169768.0,119.0
62,62,10.1033296585083,0.0977320596575737,0.050232071429491,24.35140037536621,-89.33158874511719,67186224.0,120.0
63,63,10.103509902954102,0.0765714272856712,0.0869048982858657,47.82011032104492,-89.33419036865234,67202480.0,121.0
64,64,10.114299774169922,0.0572171211242675,0.1013460978865623,60.175559997558594,-89.33872985839844,67218704.0,122.0
65,65,10.091679573059082,0.0876033976674079,0.1157189011573791,52.6796989440918,-89.15696716308594,67234744.0,123.0
66,66,10.119580268859863,0.0949515923857688,0.1257753074169159,52.51599884033203,-89.1002426147461,67250960.0,124.0
67,67,10.107290267944336,0.0655194818973541,0.003958404995501,-2.524182081222534,-89.6429214477539,67267072.0,125.0
68,68,10.069430351257324,0.0625762715935707,-0.0405450090765953,-32.58845901489258,-89.56111907958984,67283376.0,126.0
69,69,10.095809936523438,0.0816749781370163,-0.0083640627562999,-6.163605213165283,-89.52381134033203,67299592.0,127.0
70,70,10.10060977935791,0.0943587496876716,0.0444140098989009,24.00592041015625,-89.38648986816406,67315944.0,128.0
71,71,10.101079940795898,0.052531499415636,-0.0020229439251124,-5.192934989929199,-89.72535705566406,67332192.0,129.0
72,72,10.090359687805176,0.1000635027885437,0.0450481213629245,22.157859802246094,-89.33714294433594,67348464.0,130.0
73,73,10.125920295715332,0.0444828607141971,0.0691482499241828,57.65787124633789,-89.53958129882812,67364536.0,131.0
74,74,10.110079765319824,0.0281508807092905,0.065093919634819,66.61504364013672,-89.6043472290039,67380832.0,132.0
75,75,10.095569610595703,0.0222081206738948,0.0539145916700363,67.46367645263672,-89.67697143554688,67397192.0,133.0
76,76,10.10488986968994,0.0410068817436695,0.0657253414392471,58.01557159423828,-89.54817962646484,67413456.0,134.0
77,77,10.166150093078612,0.0127198100090026,0.0151916602626442,45.85829925537109,-89.92371368408203,67429888.0,135.0
78,78,10.137809753417969,0.0335936993360519,0.03168610855937,42.94839096069336,-89.7222671508789,67446112.0,136.0
79,79,10.11557960510254,0.0809314921498298,0.0462642386555671,30.119829177856445,-89.44140625,67462304.0,137.0
80,80,10.070260047912598,0.0511887706816196,0.0261742398142814,26.76347923278809,-89.69525146484375,67478544.0,138.0
81,81,10.078660011291504,0.0439049415290355,0.0672608688473701,55.607421875,-89.52387237548828,67494928.0,139.0
82,82,10.066570281982422,0.0431765615940094,-0.0083573833107948,-13.435870170593262,-89.7367935180664,67511208.0,140.0
83,83,10.086910247802734,0.0646515414118766,0.0207120794802904,16.16465950012207,-89.59574890136719,67527576.0,141.0
84,84,10.097559928894045,0.0280129704624414,0.0645598694682121,65.33216857910156,-89.58331298828125,67543840.0,142.0
85,85,10.115859985351562,0.0351230204105377,0.0581707395613193,58.44137954711914,-89.61628723144531,67560264.0,143.0
86,86,10.087530136108398,0.085393987596035,0.087698757648468,46.02299880981445,-89.26899719238281,67576520.0,144.0
87,87,10.106240272521973,0.0861115381121635,0.127282902598381,55.37525939941406,-89.1080093383789,67592832.0,145.0
88,88,10.118889808654783,0.0840285122394561,0.0795265212655067,42.52302169799805,-89.36627197265625,67609128.0,146.0
89,89,10.070590019226074,0.0989036709070205,0.0467387214303016,24.91777992248535,-89.37725830078125,67625616.0,147.0
90,90,10.1045503616333,0.0379025302827358,0.084400787949562,65.8864974975586,-89.4677963256836,67641888.0,148.0
91,91,10.112250328063965,0.008099814876914,-0.0001790467940736,-50.26979064941406,-89.93933868408203,67664920.0,149.0
92,92,10.110870361328123,0.06114387139678,-0.0064822491258382,-10.459269523620604,-89.6179428100586,67681352.0,150.0
93,93,10.11719036102295,0.0987699925899505,-0.0071125691756606,-4.577849864959717,-89.41561126708984,67697712.0,151.0
94,94,10.115670204162598,0.0615917593240737,0.0703965425491333,47.79573059082031,-89.44666290283203,67714048.0,152.0
95,95,10.115519523620604,0.0557191483676433,0.0716831013560295,51.72769165039063,-89.48737335205078,67730336.0,153.0
96,96,10.11118984222412,0.0831440389156341,0.1278360933065414,56.36684036254883,-89.09683990478516,67746560.0,154.0
97,97,10.123689651489258,0.0664934962987899,0.0515696816146373,35.61445999145508,-89.56036376953125,67762744.0,155.0
98,98,10.137869834899902,0.0734475776553154,0.0935030132532119,50.76716995239258,-89.30462646484375,67778968.0,156.0
99,99,10.1112699508667,0.0439760386943817,0.0287433303892612,29.938060760498047,-89.73895263671875,67795208.0,157.0
100,100,10.128009796142578,0.0302549805492162,0.0502795316278934,57.95492935180664,-89.66063690185547,67811472.0,158.0
101,101,10.090900421142578,0.0504306890070438,-0.0316033288836479,-27.88011932373047,-89.62188720703125,67827944.0,159.0
102,102,10.13459014892578,0.0567578300833702,0.0420900806784629,33.88488006591797,-89.56855773925781,67844192.0,160.0
103,103,10.134650230407717,0.0466166287660598,0.0537689812481403,48.42015075683594,-89.59619903564453,67860448.0,161.0
104,104,10.156200408935549,0.0262094791978597,0.0635559931397438,67.2806167602539,-89.61121368408203,67876688.0,162.0
105,105,10.09801959991455,0.0198592003434896,0.0580703504383564,70.99227905273438,-89.65611267089844,67892928.0,163.0
106,106,10.087900161743164,0.0687841475009918,0.0445930995047092,33.973270416259766,-89.51249694824219,67909184.0,164.0
107,107,10.099809646606444,0.0542836114764213,0.0238523408770561,23.215909957885746,-89.67720031738281,67925432.0,165.0
108,108,10.088080406188965,0.0506787784397602,-0.0364008285105228,-33.96800994873047,-89.62386322021484,67941792.0,166.0
109,109,10.071820259094238,0.0675565525889396,0.0243720691651105,18.154809951782227,-89.56709289550781,67958080.0,167.0
110,110,10.100359916687012,0.0735538899898529,0.0541519597172737,35.463871002197266,-89.46772003173828,67974328.0,168.0
111,111,10.096750259399414,0.0547605790197849,0.0528203882277011,43.76411819458008,-89.5772933959961,67990592.0,169.0
112,112,10.094229698181152,0.0744290575385093,0.0720802620053291,43.7430305480957,-89.39453125,68007008.0,170.0
113,113,10.10690975189209,0.0893246009945869,0.0869349464774131,43.80522918701172,-89.2802734375,68023208.0,171.0
114,114,10.136190414428713,0.0800402536988258,0.066872589290142,39.31525039672852,-89.42315673828125,68039632.0,172.0
115,115,10.078780174255373,0.0424805283546447,-0.0019318669801577,-8.605125427246094,-89.775390625,68055824.0,173.0
116,116,10.083820343017578,0.0473436787724494,0.0278189703822135,28.636890411376957,-89.67552185058594,68072216.0,174.0
117,117,10.110179901123049,0.0413656495511531,0.043722741305828,45.91640090942383,-89.65418243408203,68088488.0,175.0
118,118,10.1106595993042,0.0386130698025226,0.0108366198837757,14.040390014648438,-89.77912902832031,68104712.0,176.0
119,119,10.125789642333984,0.0663499683141708,0.0808105915784835,47.747650146484375,-89.36327362060547,68120904.0,177.0
120,120,10.101449966430664,0.056194968521595,0.0834984108805656,55.52692031860352,-89.43110656738281,68137352.0,178.0
121,121,10.122710227966309,0.0293220896273851,0.0557550303637981,62.37976837158203,-89.66676330566406,68153568.0,179.0
122,122,10.13131046295166,0.0654208734631538,0.0572902597486972,41.49605178833008,-89.49037170410156,68169824.0,180.0
123,123,10.097689628601074,0.0625663995742797,0.022967280820012,19.3797607421875,-89.63031005859375,68186040.0,181.0
124,124,10.10509967803955,0.062280960381031,-0.0192510895431041,-16.78200912475586,-89.62187194824219,68202472.0,182.0
125,125,10.092909812927246,0.0407046005129814,-0.0385563895106315,-43.4871711730957,-89.68266296386719,68218680.0,183.0
126,126,10.117549896240234,0.0493208691477775,-0.018939109519124,-20.737199783325195,-89.699951171875,68234920.0,184.0
127,127,10.10708999633789,0.0566468387842178,0.0412017181515693,33.44348907470703,-89.57594299316406,68251344.0,185.0
128,128,10.112509727478027,0.083236813545227,0.0860018581151962,44.85482025146485,-89.29000854492188,68267784.0,186.0
129,129,10.05702018737793,0.077276699244976,0.1098748967051506,54.46989059448242,-89.22400665283203,68283984.0,187.0
130,130,10.085949897766112,0.0594424195587635,0.1187266036868095,63.158241271972656,-89.24595642089844,68300144.0,188.0
131,131,10.134099960327148,0.0921354964375495,0.0829804465174675,41.42406845092773,-89.29846954345703,68316264.0,189.0
132,132,10.106590270996094,0.0523091815412044,0.0320006385445594,29.824180603027344,-89.6900863647461,68332560.0,190.0
133,133,10.140469551086426,0.1043509021401405,0.0937008932232856,40.62247848510742,-89.1577377319336,68348776.0,191.0
134,134,10.100760459899902,0.0578402802348136,0.0589300617575645,45.42591857910156,-89.56757354736328,68364880.0,192.0
135,135,10.083860397338867,0.0510344393551349,0.0576077699661254,48.234710693359375,-89.56610107421875,68381056.0,193.0
136,136,10.108030319213867,0.039579939097166,0.0273085907101631,33.35721969604492,-89.74400329589844,68397296.0,194.0
137,137,10.129839897155762,0.055672749876976,0.0501360483467578,41.21664047241211,-89.5592269897461,68413536.0,195.0
138,138,10.104009628295898,0.0357342101633548,0.054573580622673,56.68218994140625,-89.63433074951172,68429744.0,196.0
139,139,10.112199783325195,0.0639073029160499,0.0507077686488628,38.51910018920898,-89.52525329589844,68445952.0,197.0
140,140,10.117329597473145,0.0882724225521087,0.0589403212070465,33.48686981201172,-89.3833236694336,68462416.0,198.0
141,141,10.130769729614258,0.0993280634284019,0.1136331036686897,47.86260986328125,-89.11599731445312,68478664.0,199.0
142,142,10.134269714355469,0.1133622974157333,0.0458398200571537,21.07438087463379,-89.31519317626953,68494760.0,200.0
143,143,10.085060119628906,0.0501222983002662,0.0562987402081489,49.70544052124024,-89.59172058105469,68510832.0,201.0
144,144,10.112460136413574,0.0912034809589386,0.1306072026491165,54.452110290527344,-89.04461669921875,68527128.0,202.0
145,145,10.100110054016112,0.060835100710392,0.0755493864417076,50.505470275878906,-89.48869323730469,68543208.0,203.0
146,146,10.133359909057615,0.0707269608974456,0.0010905939852818,-0.0073528289794921,-89.59201049804688,68559400.0,204.0
147,147,10.106510162353516,0.0652517899870872,0.0259664393961429,21.330270767211918,-89.59883880615234,68575784.0,205.0
148,148,10.144769668579102,0.0388468988239765,0.0327635891735553,40.4592399597168,-89.72265625,68592048.0,206.0
149,149,10.096879959106444,0.0362064093351364,0.0506815500557422,53.9533805847168,-89.63804626464844,68608328.0,207.0
150,150,10.111490249633787,0.0617997385561466,-0.0057057510130107,-3.925082921981812,-89.62753295898438,68624560.0,208.0
151,151,10.13018035888672,0.0471208207309246,0.0188224595040082,22.13809967041016,-89.71537017822266,68640872.0,209.0
152,152,10.086799621582031,0.034879021346569,0.0105013698339462,16.446369171142578,-89.8019027709961,68657128.0,210.0
153,153,10.129870414733888,0.046583529561758,0.0506101101636886,45.3661003112793,-89.58746337890625,68673536.0,211.0
154,154,10.153570175170898,0.0736113563179969,0.1084904968738555,54.777610778808594,-89.22086334228516,68689768.0,212.0
155,155,10.134389877319336,0.0655402317643165,0.0754925012588501,48.29999923706055,-89.45358276367188,68705896.0,213.0
156,156,10.119540214538574,0.0561139993369579,0.0872761607170105,56.844539642333984,-89.40936279296875,68728968.0,214.0
157,157,10.124529838562012,0.0206948705017566,0.0238110907375812,45.86043930053711,-89.86588287353516,68745232.0,215.0
158,158,10.092700004577637,0.0494746789336204,0.0519410781562328,45.96800994873047,-89.5672607421875,68761480.0,216.0
159,159,10.126150131225586,0.0243404991924762,-0.0335919596254825,-52.22277069091797,-89.72747039794922,68778000.0,217.0
160,160,10.120880126953123,0.0972444415092468,-0.0205974504351615,-14.340490341186523,-89.39383697509766,68794256.0,218.0
161,161,10.1225004196167,0.080832228064537,9.50368121266365e-05,0.1044877991080284,-89.55259704589844,68810496.0,219.0
162,162,10.111889839172363,0.0597979798913002,0.1055938005447387,57.26644134521485,-89.25975799560547,68826896.0,220.0
163,163,10.130220413208008,0.0576945506036281,0.1226079985499382,64.13834381103516,-89.22466278076172,68843288.0,221.0
164,164,10.136369705200195,0.0747224614024162,0.0812138095498085,46.48945999145508,-89.38761901855469,68859416.0,222.0
165,165,10.087420463562012,0.065651349723339,0.102931797504425,57.0322494506836,-89.29763793945312,68875648.0,223.0
166,166,10.127779960632324,0.0819824934005737,0.0706270635128021,40.081581115722656,-89.39320373535156,68892040.0,224.0
167,167,10.10595989227295,0.0814608186483383,0.0480035506188869,29.9897403717041,-89.47119903564453,68908320.0,225.0
168,168,10.11238956451416,0.1008016988635063,0.0802177116274833,37.81517028808594,-89.24799346923828,68924616.0,226.0
169,169,10.110879898071287,0.0596401505172252,0.0618913099169731,46.10774993896485,-89.53912353515625,68940728.0,227.0
170,170,10.127969741821287,0.0404405184090137,0.0966899469494819,66.6069564819336,-89.39138793945312,68956864.0,228.0
171,171,10.11244010925293,0.0255918595939874,0.0678480863571167,69.17942810058594,-89.60935974121094,68973176.0,229.0
172,172,10.117349624633787,0.0391904711723327,0.0541900098323822,53.68003845214844,-89.623046875,68989432.0,230.0
173,173,10.09197998046875,0.0362407714128494,0.0032642190344631,1.9677330255508425,-89.79560089111328,69005624.0,231.0
174,174,10.121769905090332,0.0467197000980377,0.0197194498032331,21.74148941040039,-89.7028579711914,69021920.0,232.0
175,175,10.090270042419434,0.0671606287360191,0.0666153877973556,43.26448059082031,-89.43256378173828,69038224.0,233.0
176,176,10.082810401916504,0.0778238475322723,0.0971623584628105,50.70335006713867,-89.27327728271484,69054416.0,234.0
177,177,10.129469871520996,0.0810449570417404,0.0743596777319908,41.92765045166016,-89.38627624511719,69070576.0,235.0
178,178,10.12223482131958,0.06441482342779635,0.03765937642310745,19.32446122169495,-89.56271362304688,69086908.0,236.0
179,179,10.114999771118164,0.0477846898138523,0.0009590751142241,-3.278728008270264,-89.73915100097656,69103240.0,237.0
180,180,10.115449905395508,0.0263262800872325,0.0022506890818476,4.751944065093994,-89.86370849609375,69119632.0,238.0
181,181,10.124119758605955,0.045728251338005,0.0562493801116943,47.32527923583984,-89.55558013916016,69135968.0,239.0
182,182,10.092659950256348,0.0024180440232157,0.0487205609679222,88.33162689208984,-89.72772216796875,69152160.0,240.0
183,183,10.132610321044922,0.0735043808817863,0.0307294391095638,26.058670043945312,-89.51209259033203,69168488.0,241.0
184,184,10.074119567871094,0.0612199790775775,0.0332398898899555,28.74329948425293,-89.60958099365234,69184712.0,242.0
185,185,10.091909885406494,0.07508911378681656,0.07518074475228784,40.4752893447876,-89.38286209106445,69200912.0,243.0
186,186,10.109700202941896,0.0889582484960556,0.1171215996146202,52.207279205322266,-89.15614318847656,69217112.0,244.0
187,187,10.089059829711914,0.0498366691172122,0.1086772978305816,65.44020080566406,-89.3357162475586,69233280.0,245.0
188,188,10.110699653625488,0.0696270987391471,0.0539633594453334,36.53839111328125,-89.51094055175781,69249408.0,246.0
189,189,10.115019798278809,0.0716061517596244,-0.0333897285163402,-23.896129608154297,-89.52557373046875,69265664.0,247.0
190,190,10.08743953704834,0.1256736069917678,-0.0464345999062061,-20.09704971313477,-89.2039566040039,69281872.0,248.0
191,191,10.041589736938477,0.0491986498236656,-0.1037634015083313,-64.680419921875,-89.32975006103516,69298016.0,249.0
192,192,10.133970260620115,0.0566346198320388,0.0865888223052024,48.92430114746094,-89.31037139892578,69314304.0,250.0
193,193,10.13889980316162,0.0573782213032245,0.1142432019114494,62.090309143066406,-89.2618637084961,69330616.0,251.0
194,194,10.137229919433594,0.0509882383048534,0.1557946950197219,71.32687377929688,-89.0499267578125,69346768.0,252.0
195,195,10.124139785766602,0.1343857049942016,0.1254733055830001,42.89785003662109,-88.93299102783203,69362912.0,253.0
196,196,10.11421012878418,0.1039393991231918,0.0685716494917869,32.501590728759766,-89.33000183105469,69378864.0,254.0
197,197,10.044260025024414,0.081501729786396,0.024095419794321,15.435210227966309,-89.53589630126953,69394952.0,0.0
198,198,10.088990211486816,0.0296979900449514,0.0131834503263235,25.253950119018555,-89.84805297851562,69411136.0,1.0
199,199,10.106389999389648,-0.0078041078522801,0.016401819884777,115.77420043945312,-89.88326263427734,69427448.0,2.0
200,200,10.095199584960938,0.0272317491471767,0.049045380204916,64.83365631103516,-89.6527328491211,69443872.0,3.0
201,201,10.122090339660645,0.0350449010729789,0.0221427902579307,31.47001075744629,-89.7696762084961,69460144.0,4.0
202,202,10.083840370178224,0.0379809886217117,0.0388455688953399,44.98648834228516,-89.68228149414062,69476336.0,5.0
203,203,10.092940330505373,0.053358070552349,0.0512897484004497,43.573848724365234,-89.56745910644531,69492656.0,6.0
204,204,10.10678005218506,0.0807531476020813,0.0719271898269653,41.37290954589844,-89.36551666259766,69508920.0,7.0
205,205,10.24606990814209,-0.422881007194519,-4.782886981964111,-82.0981216430664,-62.49127960205078,69525296.0,8.0
206,206,8.30992317199707,1.267819046974182,3.6201059818267822,47.56108093261719,-59.4339599609375,69541280.0,9.0
207,207,12.705989837646484,3.1434760093688965,4.925837993621826,25.25930976867676,-65.26477813720703,69557176.0,10.0
208,208,11.951849937438965,0.9543176889419556,1.1347090005874634,34.88145065307617,-85.14859771728516,69573072.0,11.0
209,209,11.96263027191162,0.4078750908374786,-1.933570981025696,-67.82279968261719,-79.11402130126953,69588976.0,12.0
210,210,10.433810234069824,-1.5041910409927368,-3.175575017929077,-129.1981964111328,-70.01936340332031,69604864.0,13.0
211,211,7.869729042053223,-1.2299649715423584,-4.058258056640625,-113.96499633789062,-60.30202102661133,69620992.0,14.0
212,212,-2.171541929244995,-3.988675117492676,-11.278849601745604,-143.568603515625,14.37952995300293,69637136.0,15.0
213,213,-0.3055002987384796,-1.5150439739227295,-6.9479498863220215,-107.39830017089844,0.8540955781936646,69653288.0,16.0
214,214,6.4574971199035645,-2.0972719192504883,-7.437106132507324,-121.73919677734376,-42.75516128540039,69669400.0,17.0
215,215,7.547514915466309,-1.694372057914734,-5.52947998046875,-119.6677017211914,-54.01988983154297,69685552.0,18.0
216,216,5.549139976501465,-1.7144149541854858,-5.3538007736206055,-120.0083999633789,-43.55046844482422,69701704.0,19.0
217,217,10.169549942016602,1.9337799549102783,-3.2978100776672363,-36.33134078979492,-70.13831329345703,69717832.0,20.0
218,218,12.461000442504885,3.078629970550537,-0.4224365949630737,-4.113277912139893,-75.84258270263672,69733912.0,21.0
219,219,11.328319549560549,0.9930835962295532,0.9446462988853456,41.67076110839844,-83.20437622070312,69749840.0,22.0
220,220,7.541152954101562,-1.38749098777771,-0.2179787009954452,-151.8363037109375,-76.66265869140625,69765728.0,23.0
221,221,5.72304105758667,-1.4122250080108645,-13.127180099487305,-103.73979949951172,-20.67521095275879,69781888.0,24.0
222,222,10.115830421447754,-5.426900863647461,-4.77114200592041,-166.7429962158203,-56.5006217956543,69805024.0,25.0
223,223,12.283249855041504,-2.727638959884644,-2.1664628982543945,-164.4512939453125,-76.23222351074219,69821136.0,26.0
224,224,11.702719688415527,-2.481415033340454,-1.5806230306625366,-166.91619873046875,-76.0807876586914,69837240.0,27.0
225,225,11.16845989227295,-1.717702031135559,-1.2634650468826294,-159.92599487304688,-79.57848358154297,69853368.0,28.0
226,226,9.106775283813477,-2.5829710960388184,-2.0548760890960693,-163.7528076171875,-68.87181091308594,69869544.0,29.0
227,227,9.006192207336426,-2.637176036834717,-3.241575002670288,-156.2664031982422,-64.52481842041016,69885648.0,30.0
228,228,8.233341217041016,-3.4161629676818848,-5.071140766143799,-157.17860412597656,-52.148529052734375,69901776.0,31.0
229,229,8.082793235778809,-3.7181589603424072,-5.909151077270508,-157.3491973876953,-48.73168182373047,69917824.0,32.0
230,230,7.231682777404785,-3.978919982910156,-9.082908630371094,-150.69810485839844,-34.84577178955078,69933976.0,33.0
231,231,6.763020992279053,-4.608335018157959,-11.003439903259276,-152.8603973388672,-28.90703010559082,69950328.0,34.0
232,232,4.725135803222656,-4.2640228271484375,-10.210760116577148,-150.81759643554688,-22.299379348754883,69966432.0,35.0
233,233,14.97634983062744,0.9871343970298768,-18.67304992675781,-86.8882064819336,-39.31861877441406,69982504.0,36.0
234,234,4.477697849273682,-3.213186025619507,-12.32876968383789,-134.2135009765625,-15.193739891052246,69998544.0,37.0
235,235,4.201398849487305,-1.840440034866333,-9.509392738342283,-110.35070037841795,-24.04050064086914,70014632.0,38.0
236,236,4.307365894317627,-0.3585813045501709,-8.055253982543945,-92.63484191894533,-28.67860984802246,70030744.0,39.0
237,237,5.406126976013184,-1.53774094581604,-7.720219135284424,-109.0718994140625,-35.11273956298828,70046664.0,40.0
238,238,5.587110996246338,-1.6039420366287231,-7.777215957641602,-109.41419982910156,-35.2005500793457,70062736.0,41.0
239,239,5.0061798095703125,-3.78258204460144,-7.748439788818359,-150.09120178222656,-29.516340255737305,70078784.0,42.0
240,240,3.829755067825317,-1.802569031715393,-6.625075817108154,-115.43810272216795,-28.938650131225582,70094896.0,43.0
241,241,2.029228925704956,3.097166061401367,-5.547397136688232,-31.554000854492188,-15.63463020324707,70111032.0,44.0
242,242,-0.9003251791000366,2.2468650341033936,2.8735179901123047,32.288719177246094,15.65157985687256,70126952.0,45.0
